                  Name,  ZoneName,Clock.Today,Wheat.Zadok.Stage,Wheat.Phenology.CurrentStageName,Wheat.AboveGround.Wt,Wheat.AboveGround.N,Wheat.Grain.Yield,Wheat.Grain.Protein,Wheat.Grain.Size,Wheat.Grain.GrainNo,Wheat.Grain.Wt,Wheat.Grain.N,Wheat.Total.Wt,Wheat.EP,wheat.SWStress.Photo,SWTotal,NO3Total,Irrigation.IrrigationApplied,Fertiliser.NitrogenApplied,Manager_P.Script.This_field_no,Manager_P.Script.Patch_area,Soil.SoilWater.Drainage
MultiPaddockSimulation,Patch_1110, 1998-10-11,           10.262,                               ?,               1.463,              0.084,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.215,   0.010,               1.000,704.999,  67.953,                       3.500,                     0.000,                         3.000,                     20.000,                  0.258
MultiPaddockSimulation,Patch_1110, 1998-10-12,           10.340,                               ?,               1.700,              0.097,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.463,   0.014,               1.000,712.949,  67.597,                       8.600,                     0.000,                         3.000,                     20.000,                  0.366
MultiPaddockSimulation,Patch_1110, 1998-10-13,           10.453,                               ?,               2.048,              0.115,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         1.700,   0.022,               1.000,712.750,  67.173,                       0.700,                     0.000,                         3.000,                     20.000,                  0.501
MultiPaddockSimulation,Patch_1110, 1998-10-14,           10.624,                               ?,               2.831,              0.158,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         2.048,   0.138,               1.000,711.652,  66.436,                       0.500,                     0.000,                         3.000,                     20.000,                  0.664
MultiPaddockSimulation,Patch_1110, 1998-10-15,           10.735,                               ?,               3.190,              0.176,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         2.831,   0.022,               1.000,725.810,  65.991,                      15.300,                     0.000,                         3.000,                     20.000,                  0.853
MultiPaddockSimulation,Patch_1110, 1998-10-16,           10.899,                               ?,               3.727,              0.204,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         3.190,   0.031,               1.000,736.741,  65.371,                      12.400,                     0.000,                         3.000,                     20.000,                  1.068
MultiPaddockSimulation,Patch_1110, 1998-10-17,           11.057,                               ?,               4.813,              0.262,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         3.727,   0.163,               1.000,734.565,  64.417,                       0.000,                     0.000,                         3.000,                     20.000,                  1.310
MultiPaddockSimulation,Patch_1110, 1998-10-18,           11.302,                               ?,               6.359,              0.343,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         4.813,   0.331,               1.000,731.821,  63.142,                       0.000,                     0.000,                         3.000,                     20.000,                  1.574
MultiPaddockSimulation,Patch_1110, 1998-10-19,           11.632,                               ?,               7.501,              0.401,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         6.359,   0.119,               1.000,729.335,  62.180,                       0.000,                     0.000,                         3.000,                     20.000,                  1.853
MultiPaddockSimulation,Patch_1110, 1998-10-20,           11.874,                               ?,               8.908,              0.471,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         7.501,   0.179,               1.000,741.820,  61.055,                      15.300,                     0.000,                         3.000,                     20.000,                  2.138
MultiPaddockSimulation,Patch_1110, 1998-10-21,           12.166,                               ?,              11.518,              0.604,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,         8.908,   0.412,               1.000,738.162,  59.114,                       0.000,                     0.000,                         3.000,                     20.000,                  2.419
MultiPaddockSimulation,Patch_1110, 1998-10-22,           12.394,                               ?,              13.760,              0.715,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        11.518,   0.200,               1.000,735.870,  57.497,                       1.200,                     0.000,                         3.000,                     20.000,                  2.686
MultiPaddockSimulation,Patch_1110, 1998-10-23,           12.684,                               ?,              17.541,              0.905,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        13.760,   0.599,               1.000,731.737,  54.866,                       0.200,                     0.000,                         3.000,                     20.000,                  2.931
MultiPaddockSimulation,Patch_1110, 1998-10-24,           12.939,                               ?,              21.283,              1.089,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        17.541,   0.473,               1.000,727.413,  52.324,                       0.000,                     0.000,                         3.000,                     20.000,                  3.143
MultiPaddockSimulation,Patch_1110, 1998-10-25,           13.322,                               ?,              23.505,              1.194,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        21.283,   0.332,               1.000,738.428,  50.769,                      15.000,                     0.000,                         3.000,                     20.000,                  3.316
MultiPaddockSimulation,Patch_1110, 1998-10-26,           13.770,                               ?,              25.199,              1.267,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        23.505,   0.145,               1.000,734.574,  49.545,                       0.000,                     0.000,                         3.000,                     20.000,                  3.446
MultiPaddockSimulation,Patch_1110, 1998-10-27,           14.566,                               ?,              30.931,              1.499,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        25.199,   1.455,               1.000,734.366,  46.236,                       5.700,                     0.000,                         3.000,                     20.000,                  3.537
MultiPaddockSimulation,Patch_1110, 1998-10-28,           20.016,                               ?,              32.652,              1.580,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        30.931,   0.040,               1.000,732.249,  45.031,                       1.700,                     0.000,                         3.000,                     20.000,                  3.591
MultiPaddockSimulation,Patch_1110, 1998-10-29,           21.125,                               ?,              39.413,              1.747,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        32.652,   1.047,               1.000,727.111,  42.694,                       0.300,                     0.000,                         3.000,                     20.000,                  3.614
MultiPaddockSimulation,Patch_1110, 1998-10-30,           22.069,                               ?,              44.134,              1.886,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        39.377,   0.355,               1.000,738.413,  40.757,                      15.700,                     0.000,                         3.000,                     20.000,                  3.611
MultiPaddockSimulation,Patch_1110, 1998-10-31,           22.891,                               ?,              49.821,              2.003,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        44.067,   0.293,               1.000,734.078,  39.129,                       0.000,                     0.000,                         3.000,                     20.000,                  3.589
MultiPaddockSimulation,Patch_1110, 1998-11-01,           23.662,                               ?,              54.049,              2.198,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        49.724,   0.163,               1.000,730.062,  86.430,                       0.000,                    50.000,                         3.000,                     20.000,                  3.555
MultiPaddockSimulation,Patch_1110, 1998-11-02,           24.393,                               ?,              60.607,              2.499,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        53.923,   0.413,               1.000,725.679,  82.439,                       0.000,                     0.000,                         3.000,                     20.000,                  3.514
MultiPaddockSimulation,Patch_1110, 1998-11-03,           25.000,                               ?,              63.884,              2.647,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        60.453,   0.185,               1.000,722.121,  80.407,                       0.300,                     0.000,                         3.000,                     20.000,                  3.467
MultiPaddockSimulation,Patch_1110, 1998-11-04,           25.000,                               ?,              75.990,              3.123,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        63.700,   1.233,               1.000,732.054,  74.156,                      15.300,                     0.000,                         3.000,                     20.000,                  3.414
MultiPaddockSimulation,Patch_1110, 1998-11-05,           25.000,                               ?,              91.408,              3.601,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        75.772,   2.222,               1.000,725.595,  67.951,                       0.000,                     0.000,                         3.000,                     20.000,                  3.357
MultiPaddockSimulation,Patch_1110, 1998-11-06,           25.000,                               ?,              99.899,              3.974,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        91.144,   1.880,               1.000,720.745,  63.068,                       0.800,                     0.000,                         3.000,                     20.000,                  3.296
MultiPaddockSimulation,Patch_1110, 1998-11-07,           25.000,                               ?,             113.794,              4.456,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,        99.569,   1.426,               1.000,715.449,  56.936,                       0.000,                     0.000,                         3.000,                     20.000,                  3.228
MultiPaddockSimulation,Patch_1110, 1998-11-08,           25.000,                               ?,             133.685,              4.876,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       113.414,   1.835,               1.000,709.624,  51.634,                       0.000,                     0.000,                         3.000,                     20.000,                  3.147
MultiPaddockSimulation,Patch_1110, 1998-11-09,           25.000,                               ?,             145.690,              5.171,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       133.253,   2.546,               1.000,718.697,  47.817,                      15.200,                     0.000,                         3.000,                     20.000,                  3.052
MultiPaddockSimulation,Patch_1110, 1998-11-10,           25.000,                               ?,             169.101,              5.415,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       145.179,   3.579,               1.000,711.278,  44.712,                       0.000,                     0.000,                         3.000,                     20.000,                  2.943
MultiPaddockSimulation,Patch_1110, 1998-11-11,           25.000,                               ?,             192.571,              5.613,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       168.527,   2.388,               1.000,705.211,  42.205,                       0.000,                     0.000,                         3.000,                     20.000,                  2.817
MultiPaddockSimulation,Patch_1110, 1998-11-12,           25.000,                               ?,             205.046,              5.779,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       191.935,   2.538,               1.000,700.628,  40.114,                       1.200,                     0.000,                         3.000,                     20.000,                  2.674
MultiPaddockSimulation,Patch_1110, 1998-11-13,           25.000,                               ?,             221.786,              5.922,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       204.332,   1.176,               1.000,696.433,  38.337,                       0.200,                     0.000,                         3.000,                     20.000,                  2.514
MultiPaddockSimulation,Patch_1110, 1998-11-14,           25.000,                               ?,             240.632,              6.042,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       221.008,   2.612,               1.000,705.633,  36.780,                      15.000,                     0.000,                         3.000,                     20.000,                  2.340
MultiPaddockSimulation,Patch_1110, 1998-11-15,           25.000,                               ?,             257.772,              6.150,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       239.797,   1.469,               1.000,701.094,  35.424,                       0.000,                     0.000,                         3.000,                     20.000,                  2.158
MultiPaddockSimulation,Patch_1110, 1998-11-16,           25.000,                               ?,             273.948,              6.246,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       256.854,   1.765,               1.000,696.353,  34.228,                       0.000,                     0.000,                         3.000,                     20.000,                  1.977
MultiPaddockSimulation,Patch_1110, 1998-11-17,           25.000,                               ?,             289.036,              6.332,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       272.924,   3.371,               1.000,690.204,  33.166,                       0.000,                     0.000,                         3.000,                     20.000,                  1.800
MultiPaddockSimulation,Patch_1110, 1998-11-18,           25.000,                               ?,             302.110,              6.409,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       287.913,   2.934,               1.000,684.703,  32.235,                       0.000,                     0.000,                         3.000,                     20.000,                  1.628
MultiPaddockSimulation,Patch_1110, 1998-11-19,           25.000,                               ?,             308.532,              6.480,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       300.668,   0.470,               1.000,702.733,  31.356,                      20.400,                     0.000,                         3.000,                     20.000,                  1.461
MultiPaddockSimulation,Patch_1110, 1998-11-20,           30.403,                               ?,             315.515,              6.545,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       306.597,   0.391,               1.000,700.606,  30.561,                       0.000,                     0.000,                         3.000,                     20.000,                  1.306
MultiPaddockSimulation,Patch_1110, 1998-11-21,           30.875,                               ?,             327.900,              6.603,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       313.169,   1.169,               1.000,697.486,  29.838,                       0.000,                     0.000,                         3.000,                     20.000,                  1.171
MultiPaddockSimulation,Patch_1110, 1998-11-22,           31.343,                               ?,             336.749,              6.656,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       325.075,   0.522,               1.000,695.342,  29.173,                       0.000,                     0.000,                         3.000,                     20.000,                  1.065
MultiPaddockSimulation,Patch_1110, 1998-11-23,           31.938,                               ?,             343.692,              6.704,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       333.435,   0.976,               1.000,693.909,  28.558,                       1.000,                     0.000,                         3.000,                     20.000,                  0.987
MultiPaddockSimulation,Patch_1110, 1998-11-24,           32.186,                FloralInitiation,             359.179,              6.747,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       339.739,   2.524,               1.000,707.551,  27.978,                      18.000,                     0.000,                         3.000,                     20.000,                  0.941
MultiPaddockSimulation,Patch_1110, 1998-11-25,           32.604,                               ?,             367.727,              6.788,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       354.784,   0.406,               1.000,710.701,  27.439,                       5.000,                     0.000,                         3.000,                     20.000,                  0.925
MultiPaddockSimulation,Patch_1110, 1998-11-26,           32.943,                               ?,             375.664,              6.824,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       362.651,   0.300,               1.000,709.307,  26.937,                       0.300,                     0.000,                         3.000,                     20.000,                  0.940
MultiPaddockSimulation,Patch_1110, 1998-11-27,           33.328,                               ?,             386.693,              6.858,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       369.801,   1.074,               1.000,706.588,  26.470,                       0.000,                     0.000,                         3.000,                     20.000,                  0.986
MultiPaddockSimulation,Patch_1110, 1998-11-28,           33.626,                               ?,             402.554,              6.888,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       379.912,   1.875,               1.000,702.743,  26.032,                       0.000,                     0.000,                         3.000,                     20.000,                  1.058
MultiPaddockSimulation,Patch_1110, 1998-11-29,           34.107,                               ?,             409.608,              6.915,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       395.049,   0.415,               1.000,718.112,  25.607,                      17.400,                     0.000,                         3.000,                     20.000,                  1.149
MultiPaddockSimulation,Patch_1110, 1998-11-30,           34.719,                               ?,             420.684,              6.948,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       400.908,   1.335,               1.000,714.943,  25.090,                       0.200,                     0.000,                         3.000,                     20.000,                  1.255
MultiPaddockSimulation,Patch_1110, 1998-12-01,           35.390,                               ?,             433.407,              6.977,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       410.424,   2.287,               1.000,710.378,  24.603,                       0.000,                     0.000,                         3.000,                     20.000,                  1.370
MultiPaddockSimulation,Patch_1110, 1998-12-02,           35.826,                               ?,             443.311,              7.006,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       421.380,   0.928,               1.000,707.375,  24.145,                       0.000,                     0.000,                         3.000,                     20.000,                  1.484
MultiPaddockSimulation,Patch_1110, 1998-12-03,           36.274,                               ?,             449.126,              7.032,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       430.095,   0.353,               1.000,705.090,  23.711,                       0.000,                     0.000,                         3.000,                     20.000,                  1.589
MultiPaddockSimulation,Patch_1110, 1998-12-04,           36.745,                               ?,             458.462,              7.056,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       434.659,   0.563,               1.000,717.308,  23.289,                      15.000,                     0.000,                         3.000,                     20.000,                  1.682
MultiPaddockSimulation,Patch_1110, 1998-12-05,           37.296,                               ?,             476.243,              7.077,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       442.654,   1.949,               1.000,712.541,  22.884,                       0.000,                     0.000,                         3.000,                     20.000,                  1.762
MultiPaddockSimulation,Patch_1110, 1998-12-06,           37.773,                               ?,             482.782,              7.097,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       458.826,   0.881,               1.000,709.761,  22.494,                       0.300,                     0.000,                         3.000,                     20.000,                  1.827
MultiPaddockSimulation,Patch_1110, 1998-12-07,           38.276,                               ?,             502.340,              7.114,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       463.884,   4.694,               1.000,702.287,  22.126,                       0.200,                     0.000,                         3.000,                     20.000,                  1.877
MultiPaddockSimulation,Patch_1110, 1998-12-08,           38.790,                               ?,             513.106,              7.130,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       481.773,   2.225,               1.000,707.456,  21.775,                       9.900,                     0.000,                         3.000,                     20.000,                  1.900
MultiPaddockSimulation,Patch_1110, 1998-12-09,           39.305,                               ?,             531.622,              7.144,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       490.795,   3.863,               1.000,715.682,  21.437,                      15.000,                     0.000,                         3.000,                     20.000,                  1.898
MultiPaddockSimulation,Patch_1110, 1998-12-10,           39.700,                               ?,             544.923,              7.159,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       507.534,   1.660,               1.000,711.490,  21.113,                       0.000,                     0.000,                         3.000,                     20.000,                  1.873
MultiPaddockSimulation,Patch_1110, 1998-12-11,           40.320,                               ?,             564.852,              7.171,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       519.457,   0.956,               1.000,707.705,  20.804,                       0.000,                     0.000,                         3.000,                     20.000,                  1.836
MultiPaddockSimulation,Patch_1110, 1998-12-12,           41.488,                               ?,             579.354,              7.182,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       537.795,   3.179,               1.000,701.944,  20.510,                       0.000,                     0.000,                         3.000,                     20.000,                  1.794
MultiPaddockSimulation,Patch_1110, 1998-12-13,           43.143,                               ?,             593.858,              7.188,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       550.334,   5.539,               1.000,695.979,  20.233,                       2.200,                     0.000,                         3.000,                     20.000,                  1.747
MultiPaddockSimulation,Patch_1110, 1998-12-14,           44.066,                               ?,             613.217,              7.199,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       562.052,   1.882,               1.000,706.724,  19.963,                      15.200,                     0.000,                         3.000,                     20.000,                  1.686
MultiPaddockSimulation,Patch_1110, 1998-12-15,           45.095,                               ?,             631.602,              7.209,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       579.858,   1.507,               1.000,702.743,  19.708,                       0.000,                     0.000,                         3.000,                     20.000,                  1.614
MultiPaddockSimulation,Patch_1110, 1998-12-16,           46.266,                               ?,             643.879,              7.217,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       596.513,   1.368,               1.000,699.244,  19.469,                       0.000,                     0.000,                         3.000,                     20.000,                  1.537
MultiPaddockSimulation,Patch_1110, 1998-12-17,           47.475,                               ?,             659.336,              7.225,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       606.820,   1.222,               1.000,696.033,  19.241,                       0.200,                     0.000,                         3.000,                     20.000,                  1.461
MultiPaddockSimulation,Patch_1110, 1998-12-18,           48.691,                               ?,             666.187,              7.232,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       620.243,   0.322,               1.000,705.108,  19.008,                      11.100,                     0.000,                         3.000,                     20.000,                  1.391
MultiPaddockSimulation,Patch_1110, 1998-12-19,           50.290,                               ?,             685.391,              7.228,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       625.049,   4.458,               1.000,713.368,  18.779,                      15.000,                     0.000,                         3.000,                     20.000,                  1.336
MultiPaddockSimulation,Patch_1110, 1998-12-20,           51.885,                               ?,             713.541,              7.224,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       639.294,   7.374,               0.998,703.362,  18.567,                       0.000,                     0.000,                         3.000,                     20.000,                  1.296
MultiPaddockSimulation,Patch_1110, 1998-12-21,           53.008,                               ?,             738.307,              7.224,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       662.124,   3.252,               1.000,697.855,  18.374,                       0.000,                     0.000,                         3.000,                     20.000,                  1.257
MultiPaddockSimulation,Patch_1110, 1998-12-22,           54.446,                               ?,             754.212,              7.221,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       683.148,   3.780,               1.000,692.157,  18.200,                       0.000,                     0.000,                         3.000,                     20.000,                  1.217
MultiPaddockSimulation,Patch_1110, 1998-12-23,           55.594,                               ?,             773.506,              7.222,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       694.260,   1.079,               1.000,689.172,  18.042,                       0.000,                     0.000,                         3.000,                     20.000,                  1.167
MultiPaddockSimulation,Patch_1110, 1998-12-24,           56.506,                               ?,             799.997,              7.225,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       709.724,   4.525,               1.000,697.584,  17.880,                      15.000,                     0.000,                         3.000,                     20.000,                  1.114
MultiPaddockSimulation,Patch_1110, 1998-12-25,           57.400,                               ?,             828.349,              7.229,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       733.174,   4.529,               1.000,690.991,  17.718,                       0.000,                     0.000,                         3.000,                     20.000,                  1.051
MultiPaddockSimulation,Patch_1110, 1998-12-26,           58.518,                               ?,             859.148,              7.230,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       758.547,   2.958,               1.000,685.886,  17.564,                       0.000,                     0.000,                         3.000,                     20.000,                  0.976
MultiPaddockSimulation,Patch_1110, 1998-12-27,           59.783,                               ?,             885.751,              7.231,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       785.616,   2.480,               1.000,681.462,  17.415,                       0.000,                     0.000,                         3.000,                     20.000,                  0.888
MultiPaddockSimulation,Patch_1110, 1998-12-28,           61.214,                               ?,             906.111,              7.230,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       808.002,   5.849,               0.733,673.795,  17.286,                       0.000,                     0.000,                         3.000,                     20.000,                  0.789
MultiPaddockSimulation,Patch_1110, 1998-12-29,           62.644,                               ?,             926.781,              7.230,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       823.593,   5.415,               1.000,681.858,  17.166,                      15.000,                     0.000,                         3.000,                     20.000,                  0.682
MultiPaddockSimulation,Patch_1110, 1998-12-30,           64.149,                               ?,             936.894,              7.230,            0.000,              0.000,           0.000,              0.000,         0.000,        0.000,       839.495,   2.215,               1.000,678.665,  17.063,                       0.000,                     0.000,                         3.000,                     20.000,                  0.574
MultiPaddockSimulation,Patch_1110, 1998-12-31,           65.466,                       Flowering,             958.902,              7.235,          108.526,             17.130,           0.001,          13664.257,        10.853,        0.326,       844.590,   5.823,               0.692,671.074,  16.985,                       0.000,                     0.000,                         3.000,                     20.000,                  0.472
MultiPaddockSimulation,Patch_1110, 1999-01-01,           66.301,                               ?,             978.040,              7.244,          196.292,             17.130,           0.001,          13664.257,        19.629,        0.589,       861.428,   2.209,               1.000,667.768,  16.927,                       0.000,                     0.000,                         3.000,                     20.000,                  0.380
MultiPaddockSimulation,Patch_1110, 1999-01-02,           67.211,                               ?,             996.772,              7.252,          291.942,             17.130,           0.002,          13664.257,        29.194,        0.876,       876.308,   2.349,               1.000,664.368,  16.866,                       0.000,                     0.000,                         3.000,                     20.000,                  0.300
MultiPaddockSimulation,Patch_1110, 1999-01-03,           68.051,                               ?,            1025.520,              7.262,          380.234,             17.130,           0.003,          13664.257,        38.023,        1.141,       890.142,   5.685,               1.000,672.253,  16.795,                      15.000,                     0.000,                         3.000,                     20.000,                  0.234
MultiPaddockSimulation,Patch_1110, 1999-01-04,           69.033,                               ?,            1051.796,              7.272,          483.504,             17.130,           0.004,          13664.257,        48.350,        1.451,       914.368,   3.899,               1.000,666.919,  16.732,                       0.000,                     0.000,                         3.000,                     20.000,                  0.181
MultiPaddockSimulation,Patch_1110, 1999-01-05,           70.008,                               ?,            1072.605,              7.283,          585.986,             17.130,           0.004,          13664.257,        58.599,        1.758,       935.355,   4.157,               1.000,661.526,  16.671,                       0.000,                     0.000,                         3.000,                     20.000,                  0.139
MultiPaddockSimulation,Patch_1110, 1999-01-06,           71.015,                  StartGrainFill,            1085.221,              7.295,          799.885,             15.880,           0.006,          13664.257,        79.988,        2.225,       950.916,   1.897,               1.000,658.783,  16.623,                       0.000,                     0.000,                         3.000,                     20.000,                  0.105
MultiPaddockSimulation,Patch_1110, 1999-01-07,           71.658,                               ?,            1092.967,              7.306,         1030.075,             14.754,           0.008,          13664.257,       103.007,        2.662,       958.054,   2.413,               1.000,657.728,  16.588,                       2.000,                     0.000,                         3.000,                     20.000,                  0.080
MultiPaddockSimulation,Patch_1110, 1999-01-08,           72.040,                               ?,            1095.562,              7.318,         1166.717,             14.014,           0.009,          13664.257,       116.672,        2.864,       959.906,   0.057,               1.000,675.610,  16.528,                      18.200,                     0.000,                         3.000,                     20.000,                  0.060
MultiPaddockSimulation,Patch_1110, 1999-01-09,           72.474,                               ?,            1106.589,              7.330,         1322.280,             13.247,           0.010,          13664.257,       132.228,        3.068,       959.003,   1.359,               1.000,673.163,  16.463,                       0.000,                     0.000,                         3.000,                     20.000,                  0.045
MultiPaddockSimulation,Patch_1110, 1999-01-10,           72.909,                               ?,            1114.887,              7.342,         1477.842,             12.510,           0.011,          13664.257,       147.784,        3.238,       966.046,   0.999,               1.000,671.163,  16.393,                       0.000,                     0.000,                         3.000,                     20.000,                  0.033
MultiPaddockSimulation,Patch_1110, 1999-01-11,           73.453,                               ?,            1122.888,              7.354,         1672.820,             11.673,           0.012,          13664.257,       167.282,        3.420,       970.361,   1.812,               1.000,668.096,  16.327,                       0.000,                     0.000,                         3.000,                     20.000,                  0.025
MultiPaddockSimulation,Patch_1110, 1999-01-12,           74.093,                               ?,            1125.915,              7.366,         1901.105,             10.806,           0.014,          13664.257,       190.111,        3.598,       973.369,   0.747,               1.000,668.013,  16.262,                       1.300,                     0.000,                         3.000,                     20.000,                  0.018
MultiPaddockSimulation,Patch_1110, 1999-01-13,           74.651,                               ?,            1130.802,              7.378,         2073.201,             10.279,           0.015,          13664.257,       207.320,        3.732,       970.528,   1.196,               1.000,680.951,  16.203,                      15.300,                     0.000,                         3.000,                     20.000,                  0.013
MultiPaddockSimulation,Patch_1110, 1999-01-14,           75.281,                               ?,            1132.269,              7.390,         2239.550,              9.846,           0.016,          13664.257,       223.955,        3.862,       970.301,   0.293,               1.000,684.905,  16.149,                       4.700,                     0.000,                         3.000,                     20.000,                  0.010
MultiPaddockSimulation,Patch_1110, 1999-01-15,           75.698,                               ?,            1133.180,              7.401,         2335.310,              9.625,           0.017,          13664.257,       233.531,        3.936,       965.996,   0.043,               1.000,685.871,  16.093,                       1.300,                     0.000,                         3.000,                     20.000,                  0.007
MultiPaddockSimulation,Patch_1110, 1999-01-16,           76.206,                               ?,            1135.898,              7.413,         2443.257,              9.396,           0.018,          13664.257,       244.326,        4.021,       963.670,   0.446,               1.000,684.384,  16.036,                       0.000,                     0.000,                         3.000,                     20.000,                  0.005
MultiPaddockSimulation,Patch_1110, 1999-01-17,           76.772,                               ?,            1137.460,              7.425,         2545.830,              9.197,           0.019,          13664.257,       254.583,        4.101,       964.371,   0.197,               1.000,684.740,  15.974,                       1.300,                     0.000,                         3.000,                     20.000,                  0.004
MultiPaddockSimulation,Patch_1110, 1999-01-18,           77.290,                               ?,            1139.287,              7.437,         2625.745,              9.053,           0.019,          13664.257,       262.575,        4.163,       963.684,   0.202,               1.000,698.521,  15.899,                      15.000,                     0.000,                         3.000,                     20.000,                  0.003
MultiPaddockSimulation,Patch_1110, 1999-01-19,           77.823,                               ?,            1141.089,              7.449,         2696.878,              8.932,           0.020,          13664.257,       269.688,        4.218,       963.452,   0.393,               1.000,696.907,  15.825,                       0.000,                     0.000,                         3.000,                     20.000,                  0.002
MultiPaddockSimulation,Patch_1110, 1999-01-20,           78.384,                               ?,            1142.444,              7.461,         2761.706,              8.827,           0.020,          13664.257,       276.171,        4.269,       963.139,   0.164,               1.000,695.633,  15.762,                       0.000,                     0.000,                         3.000,                     20.000,                  0.010
MultiPaddockSimulation,Patch_1110, 1999-01-21,           78.835,                               ?,            1143.007,              7.472,         2807.498,              8.755,           0.021,          13664.257,       280.750,        4.305,       962.267,   0.026,               1.000,695.061,  15.697,                       0.000,                     0.000,                         3.000,                     20.000,                  0.053
MultiPaddockSimulation,Patch_1110, 1999-01-22,           79.237,                               ?,            1143.253,              7.484,         2846.601,              8.696,           0.021,          13664.257,       284.660,        4.335,       961.040,   0.009,               1.000,694.690,  15.624,                       0.000,                     0.000,                         3.000,                     20.000,                  0.138
